ID,Date,Location,Tweet,Quoted Tweet Text
1325445612532232198,2020-11-08 14:30:34,東京,"【奥山由之トークイベント参加のお知らせ】
11/11（水）20:00～代官山蔦屋書店とオンラインで同時開催される町口覚氏が主宰するインディペンデントな写真集レーベル「M」のフェア「M, Through the Pandemic」のトークイベントに奥山由之が参加致します。是非ご参加下さい。
https://t.co/1XzXnFaFDu",
1325445616957157377,2020-11-08 14:30:35,日本 東京,"ただの風邪とは大違いのCOVID-19。SARS-CoV-2の受容体であるACE2は脳を含めて全身に存在。それが全身症状、様々な症状が出る大きな要因。
#NHKスペシャル https://t.co/dPdFdcF93I",
1325445794510512129,2020-11-08 14:31:17,Tokyo,"図解でみる米大統領選2020
https://t.co/yqyohp4cez
これは面白いのであとでじっくり眺める。
バイデン氏、黒人女性票は得られているがヒスパニック票はそれほどでもない。また、医療問題でも4:6だ。経済・治安を優先するそうがトランプ氏支持、COVID-19と不平等を問題する人がバイデン氏支持か。",
1325445798801281024,2020-11-08 14:31:18,日本(Japan)　島根　江津市,"んー・・!今日は減ってないとマズイでしょ(;´･ω･)

アメリカもヨーロッパも増えてるし、季節で増える説があってるのかもしんないね。
あ、ホントのとこはまだわかんないよ～。
#日本　#新型肺炎　#新型コロナウイルス https://t.co/sZa8QJwjZX","全国で新たに946人感染確認（19:40時点）
https://t.co/0jLBoAieHu"
1325445820875829249,2020-11-08 14:31:23,新潟,"ただの風邪とは大違いのCOVID-19。SARS-CoV-2の受容体であるACE2は脳を含めて全身に存在。それが全身症状、様々な症状が出る大きな要因。
#NHKスペシャル https://t.co/dPdFdcF93I",
1325445851188060162,2020-11-08 14:31:31,日本 奈良,"バイデン次期政権、悪化する一方のコロナ問題が最も早急に着手必要との認識から、コロナ対策の指針を構築開始とのこと。まずはファウチ博士と密に連絡を取り合い、これ以上の感染拡大を抑えたい由。大支援。

今の連邦政府は対策は州に丸投げ、アレはマスク無し三密推奨、大統領主席補佐官も感染した。 https://t.co/1cy4UX1ith","BREAKING: Biden's top health advisers say he’s already preparing an unprecedented, mid-pandemic transition of power that aims to reboot the federal government’s Covid-19 response.  https://t.co/6FWMAl9eBd"
1325445884914536448,2020-11-08 14:31:39,神奈川県 川崎市 麻生区,【止まらない】週末から週明けまで数が減るが、今日は日曜日の18時半時点で、全国の感染者数は944人だ。東京189人、大阪140人、北海道153人、神奈川79人、沖縄30人と相変わらず感染は止まらない。危ないのは空港検疫19人もある。スカスカ政策でいいのか？https://t.co/r7yf5rr7EN,
1325445955823366145,2020-11-08 14:31:56,東京都,特設サイト 新型コロナウイルスの特徴｜各研究機関の最新研究 WHOや厚生労働省の調査報告｜NHK   https://t.co/DdZoiRetlq,
1325445977147281413,2020-11-08 14:32:01,東京,日本語のツィッターには「不正があっただろう」のような声がありますが、アメリカではトランプ関係者以外には誰もそんなことを言っていません。右寄りのWSJのこの記事によると、選挙の運営は非常にスムーズで選挙の合法性を疑うような大きな問題がなかったそうです。https://t.co/rXI3lhoxaF,
1325446019379728390,2020-11-08 14:32:11,日本,ヤバそうです。これからは倍加時間に注目すべき。都市部はベースラインが春のピークより高いですから、ここで倍加時間が7日を切ってきたら本当に要注意です。5日を切ったら都市の行動規制でもきついし、3日以下なら医療崩壊は避けられないでしょう。冬に検査キャパが足りず好転要素がないのがつらい。 https://t.co/jqh0T4z3OB,"別のサイトから同じグラフです。
国内感染者は明らかに急増フェーズに入っているように見えます。
https://t.co/W4cuSrQtYW https://t.co/0cRs4yKQKb"
1325446049985519616,2020-11-08 14:32:18,愛知県,"予想はしていましたが。数字を見ると、でるのはため息です。日本は、このまま感染蔓延を放置していくのでしょうか？
（1日の新規感染者、1000人超）

https://t.co/GJ7Aq3UgBt https://t.co/4lo5ml6RF7",
1325446056746778624,2020-11-08 14:32:20,大阪 大阪市 北区,"大阪 コロナ
感染者 発表箇所

11/7 ローソン 港区南市岡一丁目店
11/7 天王寺区役所 保健師
11/7 アリオ八尾 3F ドコモショップ
11/7 セレッソ大阪 選手1名 関係者1名
11/8 大阪スバル 豊中店(豊中市稲津町)
11/8 大阪府結核予防会 堺複十字診療所(堺タカシマヤ上8F 南海堺東駅クリニックセンター内)",
1325446154012684291,2020-11-08 14:32:43,日本,"#コロナ
コロナに感染もしてないしコロナの影響受けてないのに支払いをコロナのせいにして来た人居るけど、
コロナ様々過ぎててワロタ
クレジット会社って対応してくれるのかな？",
1325446157334507520,2020-11-08 14:32:44,大阪 大阪市 北区,"大阪 コロナ
感染者 発表箇所

11/6 大阪医学研究所 北野病院
  患者1名 職員4名
11/6 日本電通(港区磯路)
11/6 関西国際空港 第1ターミナルビル
  免税店舗
11/6 NTN(河内長野市木戸西町)
11/7 富士電機 関西支社(北区大深町) 2名
11/7 住友林業緑化 大阪オフィス(中央区城見)",
1325446320157421570,2020-11-08 14:33:22,北海道札幌市,@hirosetakao 先日、LAの薬局の入り口に「COVID-19のワクチンはまだありません」という貼り紙がありました。ワクチンの開発状況を把握していない人がいるのと同時に、切実にワクチンを望む人が多いことを実感しました。,
1325446366408007688,2020-11-08 14:33:34,バンガロール,2時間の間にギュっと凝縮されるのかww https://t.co/DUswpgWXdD,新型コロナ感染症の拡大防止および大気汚染の軽減を目的に、数日前に爆竹の販売と使用の禁止を決定したハリヤナ州ですが、ディワリに合わせ、2時間限定で使用を許可する模様です。具体的な時間は明らかにされていません。https://t.co/c8DcTeMdFn
1325446371621523456,2020-11-08 14:33:35,Los Angeles ,"コロナパンデミックは終わったようですね。

選挙監視人をコロナを言い訳にして集計作業員に近づかせなかったのに、いったいどうしたのでしょうか。 https://t.co/n6UrwZ3Qeh","Pandemic over?
 https://t.co/plwEqxhhKt"
1325446412859928577,2020-11-08 14:33:45,Japan,BC 州の規制厳しい。東京はこのまま冬に突入して大丈夫か... / B.C. announces new COVID-19 restrictions for Metro Vancouver health regions for 2 weeks as cases surge https://t.co/aNk9JaAbNo,
1325446430815760390,2020-11-08 14:33:49,日本,"＃コロナ
中国からの体操選手　防護服で入国って　何処から着たのかなぁ？
やっぱり出国時？飛行機内も着てたのかなぁ？",
1325446487636025344,2020-11-08 14:34:02,日本,"まさにGO to Travel with COVID-19🦠
恩恵で拡散されてるじゃん！

こんな恩恵いらん！！",
1325446502404124672,2020-11-08 14:34:06,群馬県,お叱りを受けるかもしれないと承知でお願いがございます。今回の新型コロナの正式名称は「COVID-19」であり名称に地名は含まれておりません。これは「地名、人名、動物名は使わない」という差別を避けるための世界的なルール。差別はすると返ってきます。差別の連鎖を断ち切りましょう！,
1325446578614628352,2020-11-08 14:34:24,東京都国立市,【止まらない】週末から週明けまで数が減るが、今日は日曜日の18時半時点で、全国の感染者数は944人だ。東京189人、大阪140人、北海道153人、神奈川79人、沖縄30人と相変わらず感染は止まらない。危ないのは空港検疫19人もある。スカスカ政策でいいのか？https://t.co/r7yf5rr7EN,
1325446587317846016,2020-11-08 14:34:26,日本,"【秋篠宮さま 人や社会思い致す】
https://t.co/XafZqO6PUy

立皇嗣（りっこうし）の礼を終了したことを受け、秋篠宮さまが宮内庁を通じ感想を公表した。「COVID-19の影響をはじめ、さまざまな状況にある人々や社会に思いを致しつつ、これからも、皇嗣としての務めを果たしてまいりたいと思います」。",
1325446743245271041,2020-11-08 14:35:03,関東,"ポーランド息してねえな
https://t.co/gUMwSbvyXn https://t.co/XKi4BS9ooT",
1325446769824632833,2020-11-08 14:35:10,JAPAN,鼻スプレーはフェレットのCovid感染を防ぎます、研究は見つけます https://t.co/vo2cOF8oqQ,"“Having something new that works against the coronavirus is exciting,” said @ACasadevall1, the chairman of @JohnsHopkinsMMI, who was not involved in the study. “I could imagine this being part of the arsenal.” https://t.co/QcDqB1DAYF"
1325446771837788160,2020-11-08 14:35:10,Tokyo,大阪の選挙も、アメリカの選挙も、予想が外れた。後者はCovid-19について、経済拡大を多少踏みとどまってでも感染制圧へ力を注げという民意であると思われ、日本が緊急事態宣言解除の後に学校再開と経済再開へ漕ぎ出した主因は「アメリカがそうだから」だと思うので、また無言でブレーキはかかり始める,
1325446790527676417,2020-11-08 14:35:15,大阪 大阪市 北区,"大阪 コロナ
感染者 発表箇所

11/5 大塚商会(福島区福島) 
11/5 上新電機 住吉店
11/5 いずみの農業協同組合 愛彩ランド レストラン(岸和田市岸の丘町)
11/6 イオンモール大日 1F カメラのキタムラ
11/6 大阪女学院大学
11/6 京阪百貨店京橋店 地階食品フロア
11/6 太陽生命 大阪支社(中央区瓦町)",
1325447374127312900,2020-11-08 14:37:34,東京都国立市,【GoTo再感染】危惧していた通りになってきた。今日の全国の感染者数は1328人に拡大。東京は300人手前の294人、スガ地元の神奈川が137人、スガお友達のイソジン維新の大阪は200人手前の191人、スガが知事を擁立した北海道は187人でGoToで観光客による感染で経路追えず。https://t.co/r7yf5rr7EN,
1325447378745266176,2020-11-08 14:37:35,兵庫県宝塚市,"症状報告100種類以上に 約20万本の新型コロナ論文 NHKがAI分析（11/6）
#NHKスペシャル 
https://t.co/GQx3TtyCfZ",
1325447386743730177,2020-11-08 14:37:37,岡山 倉敷市,"全集中！！
       水の呼吸！！！

流行ってるから言うてみた

ε* - .-)ﾉ"" ｵﾔｽﾐﾃﾞｰｽ
早いけどお風呂入って
寝ます*☂*̣̩雨まだ降ってる

#気滅の刃   #コロナ
いつまでつづく。。。🙄 https://t.co/L5w7Bqwq5U",
1325447490691215360,2020-11-08 14:38:02,東京都,"@koichi_kawakami 日本は放置国家ですね。

そして、感染拡大激増が懸念されている今のこの時期に、球場を満員にして人体実験をするという理解に苦しむことをする国です。今この瞬間も、必死で頑張っておられる病院関係者や死ぬほどつらい思いをしておられる患者さんがいるというのに.....
https://t.co/2ABkfUMA30","予想はしていましたが。数字を見ると、でるのはため息です。日本は、このまま感染蔓延を放置していくのでしょうか？
（1日の新規感染者、1000人超）

https://t.co/GJ7Aq3UgBt https://t.co/4lo5ml6RF7"
1325447520374304769,2020-11-08 14:38:09,関西,"#コロナ
THE YELLOW MONKEYが刻んだ新たな始まりの日。有観客の東京ドームで見たライヴバンドの矜持（音楽と人）
#Yahooニュース
 https://t.co/kqpPfN30zZ

誰かが殻を破らないといけない！
そう考えたのでしょうか。
勇気ある行動ですね。
コロナは大したことないと
気づかないと
経済破綻するぞ！",
1325447530176393216,2020-11-08 14:38:11,東京都国立市,【世界に弱毒化などない】昨日も、世界で61万人が陽性となり死者が過去最大レベルの8876人。これは月で200万人が感染し、20万人がなくなるペースだ。最初の高齢者の多いクルーズ船から死亡率は1ー2%で変わらない。感染者が増加すれば一定割合で亡くなられる。https://t.co/8vSSvQ3PW0,
1325447551919685637,2020-11-08 14:38:16,日本 東京,"LVのトレント・ブラウンが再びCOVID-19リスト入り。
少なくとも1カ月は逃すらしい。

確か医療事故でしたっけ？
テイラーの件と言い、こういうのはホントに良くないと思いますわ。 https://t.co/pdkzRKvJ1J","The #Raiders placed OT Trent Brown on the reserve/COVID-19 list again this week &amp; I’m told he’s expected to miss at least a month. LV said his placement on the list is related to COVID complications, but he also recently had a pre-game IV mishap that left him in the hospital."
1325447698095333377,2020-11-08 14:38:51,日本/Japan,"別のサイトから同じグラフです。
国内感染者は明らかに急増フェーズに入っているように見えます。
https://t.co/W4cuSrQtYW https://t.co/0cRs4yKQKb",
1325447713467453440,2020-11-08 14:38:55,"Okinawa, Japan",→共同親権法制化が良い事ばかりのように語る人達やチラシや記事には是非疑いの目を持っていただけたらと思います。#共同親権 #子育て #アメリカ大統領選 #子供 #養育費 #調停 #審判 #離婚 #孫 #教育 #学校 #法務省 #DV #性被害 #夫婦 #別居 #教育費 #学費 #教育費 #大阪 #横浜 #ショッピング #コロナ,
1325447789694775298,2020-11-08 14:39:13,日本,"ただの風邪とは大違いのCOVID-19。SARS-CoV-2の受容体であるACE2は脳を含めて全身に存在。それが全身症状、様々な症状が出る大きな要因。
#NHKスペシャル https://t.co/dPdFdcF93I",
1325447796753788930,2020-11-08 14:39:15,池袋,店長ブログ絶好調♫毎週日曜日はオススメBBAを年代別で紹介致します♪昭和初期から平成まで！こんなに幅広いのは最終章池袋店だけでしょ！　＃池袋　＃鬼滅　＃大統領　＃コロナ　＃デリヘル　＃熟女　＃風俗 https://t.co/wVTPw3KvHo,
1325447902555148292,2020-11-08 14:39:40,France,日本語のツィッターには「不正があっただろう」のような声がありますが、アメリカではトランプ関係者以外には誰もそんなことを言っていません。右寄りのWSJのこの記事によると、選挙の運営は非常にスムーズで選挙の合法性を疑うような大きな問題がなかったそうです。https://t.co/rXI3lhoxaF,
1325447903742058496,2020-11-08 14:39:40,yamaguchi,"11月5日、山口情報芸術センター［YCAM］の職員3名が、新型コロナウイルス感染症を発症したことを確認しました。
https://t.co/gonldHxxa4",
1325447930073894912,2020-11-08 14:39:46,日本/Japan,ヤバそうです。これからは倍加時間に注目すべき。都市部はベースラインが春のピークより高いですから、ここで倍加時間が7日を切ってきたら本当に要注意です。5日を切ったら都市の行動規制でもきついし、3日以下なら医療崩壊は避けられないでしょう。冬に検査キャパが足りず好転要素がないのがつらい。 https://t.co/jqh0T4z3OB,"別のサイトから同じグラフです。
国内感染者は明らかに急増フェーズに入っているように見えます。
https://t.co/W4cuSrQtYW https://t.co/0cRs4yKQKb"
1325448004115943425,2020-11-08 14:40:04,日本 宮城,新型コロナ 症状の報告 100種類以上あることが明らかに 脳や神経に関する症状も多く 世界の約20万本の研究論文をNHKがAIで分析  11月8日（日）の番組で詳しくお伝えします #nhk_news  #NHKスペシャル https://t.co/As8bT3EADw,
1325448042820980736,2020-11-08 14:40:13,東京 目黒,"バイデン勝利が報道された途端
💡「Covid19 の危険性は誇張されすぎている」💡
と報道し始めたDSメディア🤣 https://t.co/cSS2Ud6oMl","Official data is 'exaggerating' the risk of Covid and talk of a second wave is 'misleading', 500 academics say https://t.co/1TTI4LF9r5"
1325448166058156032,2020-11-08 14:40:43,日本,"転職も就職もいいけど
お給料を貰うんじゃなく自分の力で稼ぎませんか？

少額からでもFXできるのはXM！！
今なら全員に3000円分のボーナスが貰えます⬇️
https://t.co/YWgN7X5cnW

未来に備えて副業ででお金を稼ごう！

不況　就活　就職　お金ない　転職 コロナ https://t.co/jVytd2aIWZ https://t.co/TO93XW3Wta",
1325448190863290368,2020-11-08 14:40:48,日本,"出金拒否の報告は一切無し！

98%が0.189秒以内に約定☺️

XMより低いスプレッドは嬉しい✨！

例  ドル円だと..
axioryだとECN口座 1.0pips！✨
XMスタンダード口座 1.6pips 😹
スキャ、短期トレードしたい人はaxioryの方が断然お得ですよ☺️

https://t.co/oaJmptdvES

コロナ",
1325448221938786306,2020-11-08 14:40:56,Japan,"東京ドーム人体実験(感染実験)、本当に　やりやがった（言い過ぎ御免）💢

本日も決行とのこと（実数は2万7千人で3万4千人に及ばなかったことが救い）😱

ごく一部の御用医師・専門家、ヨイショ軍団、ネトウヨ以外…

日本中のまともな医師・専門家、全員反対💢👎🏻🙅🏻🙅🏻‍♀️

ふ・ざ・け・る・な💢💢 https://t.co/kPZEmLS8Cc","実証実験という名の人体実験（感染実験）再び😱

東京ドームで本日・明日（11/7・8）、巨人対ヤクルト戦で満席の80%の約34,000人の観客を入れ決行予定。

COVID-19 の感染拡大の中、換気の悪いドームで感染実験😢

東京の殆どの医療現場の声を無視した政府に怒りの鉄槌を…

ふ・ざ・け・る・な💢"
1325448250812346369,2020-11-08 14:41:03,千葉県市川市,"予想はしていましたが。数字を見ると、でるのはため息です。日本は、このまま感染蔓延を放置していくのでしょうか？
（1日の新規感染者、1000人超）

https://t.co/GJ7Aq3UgBt https://t.co/4lo5ml6RF7",
1325448252548767745,2020-11-08 14:41:03,"Tokyo,Japan",米大統領選で当選確実となった民主党のバイデン前副大統領は7日夜、「今は辛らつな物言いをやめて、温度を下げるべき時です」、「今こそお互いを見つめて、お互いに耳を傾ける時です。今はアメリカを癒やす時です」と述べ、「私たちの仕事はCOVID-19を制御することから始まります」と呼びかけました。 https://t.co/wS2bCrmzpS,"“It’s time to put away the harsh rhetoric, lower the temperature... listen to each other again”

President-Elect Joe Biden: “For all those of you who voted for President Trump, I understand the disappointment tonight. I’ve lost a couple of times myself”

https://t.co/fVQ13KG8wT https://t.co/Hv7eWiP8bK"
1325448333691777024,2020-11-08 14:41:23,日本,"＃コロナ
今日の北海道のコロナ感染者数153人
寒くなって増えてきてますね。
換気が大切と言うケド　北海道みたいな気温の低いトコは　窓を開けてると
凍って閉まらなくなるとか　大変ですよね。
東京都の感染者は189人　大阪140人",
1325448348921286656,2020-11-08 14:41:26,関東のどこか,"麻酔科学会は「COVID-19 疑い、診断患者」と言うけど、臨床的には
・症状ある患者のみ
・37度以上
・オペ全例
など、病院によって対応症例の違いはある。

うちは、もし陽性と判明すると消毒などで手術室止まり、地域機能が停止するので、被害を最小にするため「オペ全例」を疑いとして対応してます。 https://t.co/3MH1iauQ9K","@yoshico1207 麻酔後は患者さんに「外科用マスクを装着し、その上から酸素マスクを装着する」ことが、ガイドラインで定められています

驚かれるかもしれませんが、ご理解をお願いいたします

圧迫感がある場合は、酸素マスクでなく鼻カニュラの上に外科用マスクを着ける方法もあるため、医師にご相談くださいませ😌 https://t.co/laCvcJTg4i"
1325448369360105472,2020-11-08 14:41:31,千葉県,"もしも密閉された喫煙所だったら…
😰 https://t.co/tgMlmrLnBD","6人の人が同じ部屋で過ごす場合
1人が感染者

🔹マスク着用の有無
🔹換気状態
🔹過ごす時間の長さ
などによる感染状況の差

https://t.co/gVezO6jdNs https://t.co/mb26Oy7P8c"
1325448380508598273,2020-11-08 14:41:34,岡山,"#コロナ
THE YELLOW MONKEYが刻んだ新たな始まりの日。有観客の東京ドームで見たライヴバンドの矜持（音楽と人）
#Yahooニュース
 https://t.co/kqpPfN30zZ

誰かが殻を破らないといけない！
そう考えたのでしょうか。
勇気ある行動ですね。
コロナは大したことないと
気づかないと
経済破綻するぞ！",
1325448656120541187,2020-11-08 14:42:39,"Nagoya,Japan",新型コロナ 症状の報告 100種類以上あることが明らかに 脳や神経に関する症状も多く 世界のおよそ20万本の研究論文をNHKがAIで分析  11月8日（日）の番組で詳しくお伝えします #nhk_news  #NHKスペシャル https://t.co/As8bT3EADw,
1325448817475346433,2020-11-08 14:43:18,横浜市,"69人/89床 = 病床使用率77.5%。

だけれど、調整中 が99人なので、最大で
(99人+69人)/89床 = 188.8%。

完全にキャパオーバーしてるるるるる😭😭😭

宮城県記者発表資料「新型コロナウイルス感染症(COVID-19)患者の発生について」令和２年１１月８日 より
https://t.co/LjKTyxkgJ2 https://t.co/DHEsfEO9LQ",
1325448881803579394,2020-11-08 14:43:33,"Rijswijk, Nederland","正直…このCOVID-19はもう嫌です。もはや共存となってきてますが。
なので昨日からTwitterハンネの後に

~I pray for the end of the coronavirus~
(英和・新型コロナウイルス終息を祈る)

と付け足しました。

私が最近毎日のように朝日を撮りに行くのもそんな想いがあります…。",
1325448905807470592,2020-11-08 14:43:39,日本 大阪,@blsfainst 仰る通りで、心停止でshockable rhythmであれば早期除細動が最も有効な手段だと思いますが、non shockableの場合、薬剤投与がなければ良質なCPRしか蘇生率をあげる方法はありません。ひょっとしてcovid対応と混乱しておられるのかもしれません。エアロゾルの問題でショックファーストですから😊,
1325448968336072709,2020-11-08 14:43:54,日本,"北海道で初の""100人超""へ…新規コロナ感染者 札幌では90人以上か 集中対策期間でも歯止めかからず

#コロナ #新規感染者 #札幌 #北海道 #北海道ニュースUHB

https://t.co/21itXQIv9F",
1325448991740370945,2020-11-08 14:43:59,東京,"1日の新型コロナウイルス新規感染者数が2000人に迫る勢い。
https://t.co/6kcIO53pMd https://t.co/r8gBBLVPgS",
1325449046023045120,2020-11-08 14:44:12,東京都新宿区,【止まらない】週末から週明けまで数が減るが、今日は日曜日の18時半時点で、全国の感染者数は944人だ。東京189人、大阪140人、北海道153人、神奈川79人、沖縄30人と相変わらず感染は止まらない。危ないのは空港検疫19人もある。スカスカ政策でいいのか？https://t.co/r7yf5rr7EN,
1325449110774640641,2020-11-08 14:44:28,福岡県福岡市,大学の先生ってこんなどーでもいい発言しかできないんですね。 https://t.co/RzIpqqHfBB,【止まらない】週末から週明けまで数が減るが、今日は日曜日の18時半時点で、全国の感染者数は944人だ。東京189人、大阪140人、北海道153人、神奈川79人、沖縄30人と相変わらず感染は止まらない。危ないのは空港検疫19人もある。スカスカ政策でいいのか？https://t.co/r7yf5rr7EN
1325449395643404288,2020-11-08 14:45:36,東京,"学習院大学「新型コロナウイルス感染症（COVID-19）学生向けQ&amp;A」より。

Q:　自宅に体温計がありません。どうすればいいですか？
A:　購入してください。
https://t.co/UWxqMupfNa",
1325449427687931910,2020-11-08 14:45:43,日本國,"ʅ（◞‿◟）ʃ ヤレヤレ
逮捕に備えて荷物まとめといた方がいいと思いますけどね… https://t.co/2e7jP6jgCs","もう大統領気取り
売電は月曜日12人のメンバーでCOVID-19タスクフォースを発表する
売電は2020年の大統領選挙の勝者であるとマス塵が宣言した事を受け
ホワイトハウスの上級職員や内閣の任命を明らかにする前にタスクフォースの創設を発表
コロナVirusを優先する意図を示した
https://t.co/nXyTrsGiEv"
1325449455752015873,2020-11-08 14:45:50,千葉県柏市,"@jinpeiishii スウェーデンはメチャメチャ死んでますやん。。。
😱😱😱
🇸🇪🇸🇪🇸🇪

https://t.co/L5g858GOLQ

https://t.co/9FfLWD5GWp",スウェーデンでCovid-19の新規検査陽性数が指数関数的に増加、入院数、ICU入院数も物凄い勢いで増加しています。早くも死者数も増加が見られています。 https://t.co/fCnMhBjq4x
1325449475679166465,2020-11-08 14:45:55,日本國,"もう大統領気取り
売電は月曜日12人のメンバーでCOVID-19タスクフォースを発表する
売電は2020年の大統領選挙の勝者であるとマス塵が宣言した事を受け
ホワイトハウスの上級職員や内閣の任命を明らかにする前にタスクフォースの創設を発表
コロナVirusを優先する意図を示した
https://t.co/nXyTrsGiEv",
1325449597104254976,2020-11-08 14:46:24,名古屋市,"これ、地震速報知みたいなもんです。
人工呼吸器を必要とする重症covidが当院過去最高です。",
1325449827321143301,2020-11-08 14:47:19,東京,"東京ドーム人体実験(感染実験)、本当に　やりやがった（言い過ぎ御免）💢

本日も決行とのこと（実数は2万7千人で3万4千人に及ばなかったことが救い）😱

ごく一部の御用医師・専門家、ヨイショ軍団、ネトウヨ以外…

日本中のまともな医師・専門家、全員反対💢👎🏻🙅🏻🙅🏻‍♀️

ふ・ざ・け・る・な💢💢 https://t.co/kPZEmLS8Cc","実証実験という名の人体実験（感染実験）再び😱

東京ドームで本日・明日（11/7・8）、巨人対ヤクルト戦で満席の80%の約34,000人の観客を入れ決行予定。

COVID-19 の感染拡大の中、換気の悪いドームで感染実験😢

東京の殆どの医療現場の声を無視した政府に怒りの鉄槌を…

ふ・ざ・け・る・な💢"
1325449847311233031,2020-11-08 14:47:23,Tokyo,"コロナ禍の中、感染リスクある場で働く医療従事者・生活を支えて下さる方々に感謝し無事を祈り

今日も #ありがとう   11/8

#新型コロナウイルス  #コロナ
#コロナウィルス #COVID19
#グリーンエール 
#医療従事者にエールを
#赤字の病院を救って",
1325449847499972611,2020-11-08 14:47:23,東京,"実証実験という名の人体実験（感染実験）再び😱

東京ドームで本日・明日（11/7・8）、巨人対ヤクルト戦で満席の80%の約34,000人の観客を入れ決行予定。

COVID-19 の感染拡大の中、換気の悪いドームで感染実験😢

東京の殆どの医療現場の声を無視した政府に怒りの鉄槌を…

ふ・ざ・け・る・な💢",
1325449931868368896,2020-11-08 14:47:44,日本,"コロナで苦しんでる方にお金を配ります！

10万を10名様に配ろうと思います！

参加方法はこのアカウントをフォローとツイートをリツイートです☺️

みなさんの参加お待ちしてます✨

＃お金配り　＃コロナ",
1325450057462632449,2020-11-08 14:48:14,Japan,"番組の締めくくり
「対策を徹底すれば簡単には感染しませんよ」
その時の田中さんの反応が見たかった😅 https://t.co/360VNQU9gL",新型コロナ 症状の報告 100種類以上あることが明らかに 脳や神経に関する症状も多く 世界の約20万本の研究論文をNHKがAIで分析  11月8日（日）の番組で詳しくお伝えします #nhk_news  #NHKスペシャル https://t.co/As8bT3EADw
1325450119534182400,2020-11-08 14:48:28,宮城県,"新型コロナ新たに153人 北海道4日連続100人超 郵便局や専門学校などクラスター多数＆市中感染拡大

#コロナ #北海道 #札幌 #クラスター #北海道ニュースUHB

https://t.co/zqtlsCVi5C",
1325450237725454336,2020-11-08 14:48:57,JAPAN,新型コロナ 症状の報告 100種類以上あることが明らかに 脳や神経に関する症状も多く 世界のおよそ20万本の研究論文をNHKがAIで分析  11月8日（日）の番組で詳しくお伝えします #nhk_news  #NHKスペシャル https://t.co/As8bT3EADw,
1325450349105225728,2020-11-08 14:49:23,宮崎,"引き際が悪い(往生際が悪い)人…

(スラップ)訴訟を連発する人…

倫理観の無い人…

最近、日米でよく見かけますね😔

私たちは COVID-19 と闘い続けましょう。

言い忘れていましたが…人体実験（感染実験)二日目、本日は約32,000人が参加😢

ふ・ざ・け・る・な💢 https://t.co/Mih4WC25yh","東京ドーム人体実験(感染実験)、本当に　やりやがった（言い過ぎ御免）💢

本日も決行とのこと（実数は2万7千人で3万4千人に及ばなかったことが救い）😱

ごく一部の御用医師・専門家、ヨイショ軍団、ネトウヨ以外…

日本中のまともな医師・専門家、全員反対💢👎🏻🙅🏻🙅🏻‍♀️

ふ・ざ・け・る・な💢💢 https://t.co/kPZEmLS8Cc"
1325450350212493314,2020-11-08 14:49:23,"Tokyo, Japan(東京都)","まずは職員の方が軽症でよかった。
山口って感染少なそうだけど、どこから感染したのか。 https://t.co/W5LzBrCMpO","11月5日、山口情報芸術センター［YCAM］の職員3名が、新型コロナウイルス感染症を発症したことを確認しました。
https://t.co/gonldHxxa4"
1325450472929423362,2020-11-08 14:49:53,関東,"これ、地震速報知みたいなもんです。
人工呼吸器を必要とする重症covidが当院過去最高です。",
1325450483411021824,2020-11-08 14:49:55,千葉県,"スーパー･スプレッディングの科学

感染のホットスポットを防ぐことが
#COVID19 パンデミックを止めるための鍵となる理由

https://t.co/lh22GS3d6F https://t.co/35BFuhCu79","スーパー･スプレッディングの科学

感染のホットスポットを防ぐことが
#COVID19 パンデミックを止めるための鍵となる理由

https://t.co/YvPThPZ6ue"
1325450522166349824,2020-11-08 14:50:04,千葉県,"教室
生徒数24人
教師：感染者
全員がフェイスマスクを着用

授業中に、教室内に新鮮な空気を入れるか、
或いは、空調設備を利用することにより換気し、
1時間後には、空気を完全に入れ替えるために
一旦授業をやめると、リスクが大幅に低下。

https://t.co/gVezO6jdNs https://t.co/ROWyNs69yJ",
1325450586855124992,2020-11-08 14:50:20,東京 港区,"69人/89床 = 病床使用率77.5%。

だけれど、調整中 が99人なので、最大で
(99人+69人)/89床 = 188.8%。

完全にキャパオーバーしてるるるるる😭😭😭

宮城県記者発表資料「新型コロナウイルス感染症(COVID-19)患者の発生について」令和２年１１月８日 より
https://t.co/LjKTyxkgJ2 https://t.co/DHEsfEO9LQ",
1325450785375674370,2020-11-08 14:51:07,Japan,"別のサイトから同じグラフです。
国内感染者は明らかに急増フェーズに入っているように見えます。
https://t.co/W4cuSrQtYW https://t.co/0cRs4yKQKb",
1325450807576178689,2020-11-08 14:51:12,静岡 浜松,"#1日1ツーポ (帽子付けてない) と
#1日1プレゼン (オーバータイム)

沼にハマって何が正解かわからなくなってきてので、今日が100点満点ってことにします🥴

そろそろ #コロナ #鬼滅の刃 並みの流行語大賞になってきたのでは？！

#1日1ツーポ #流行語大賞2020 https://t.co/hyHyPEhB0i",
1325450816472281089,2020-11-08 14:51:14,california,日本語のツィッターには「不正があっただろう」のような声がありますが、アメリカではトランプ関係者以外には誰もそんなことを言っていません。右寄りのWSJのこの記事によると、選挙の運営は非常にスムーズで選挙の合法性を疑うような大きな問題がなかったそうです。https://t.co/rXI3lhoxaF,
